student_id,age,sex,address,famsize,Pstatus,Medu,Fedu,studytime,failures,schoolsup,famsup,paid,activities,internet,romantic,famrel,freetime,goout,health,absences,teacher_id,school_id,math_score
757,19,F,U,LE3,T,1,3,4,3,yes,no,no,no,no,no,2,4,2,5,1,48,6,19.86
758,16,F,R,LE3,T,0,2,2,1,no,yes,no,no,yes,no,5,4,1,4,4,43,4,15.91
759,19,F,R,GT3,T,2,3,2,1,no,yes,no,no,yes,yes,4,5,3,2,2,29,9,19.48
760,16,M,U,GT3,T,3,2,1,0,no,yes,yes,no,yes,no,4,4,1,4,2,50,3,20.0
761,17,M,U,GT3,T,2,2,3,0,no,yes,no,no,yes,no,2,3,3,5,5,2,2,20.0
762,17,F,U,LE3,T,2,2,2,0,yes,no,no,yes,yes,no,4,5,5,4,2,8,7,20.0
763,19,F,U,LE3,A,3,3,3,0,yes,yes,yes,yes,no,no,3,3,4,4,2,14,2,20.0
764,19,M,U,GT3,A,2,3,4,0,yes,yes,no,no,yes,no,4,1,1,4,1,34,6,20.0
765,16,F,U,LE3,T,4,2,4,1,no,yes,no,no,yes,no,1,3,2,2,4,13,8,20.0
766,18,M,U,LE3,T,4,2,2,0,no,yes,yes,no,yes,no,3,2,4,5,2,10,3,20.0
767,16,F,R,GT3,T,3,2,3,2,no,yes,no,no,yes,no,2,2,5,5,4,8,3,18.97
768,19,M,U,GT3,T,2,3,3,0,no,yes,no,no,no,no,3,3,1,5,0,7,3,20.0
769,19,F,U,GT3,A,3,1,1,3,no,yes,yes,no,yes,no,2,2,4,4,3,13,1,13.75
770,15,F,R,LE3,T,0,3,3,0,no,no,yes,yes,yes,no,4,4,4,5,6,26,9,20.0
771,19,M,U,LE3,T,2,2,1,0,yes,no,yes,yes,yes,no,1,2,3,3,3,32,5,17.36
772,15,F,U,GT3,A,2,2,2,0,no,no,yes,no,yes,yes,4,3,5,4,1,19,9,20.0
773,18,F,U,LE3,T,4,1,1,0,yes,yes,no,no,no,no,2,2,4,4,4,15,5,18.81
774,16,M,U,GT3,T,0,1,1,0,yes,no,no,yes,yes,yes,5,2,5,5,0,2,7,20.0
775,16,F,R,GT3,T,3,4,2,0,no,no,yes,yes,yes,no,5,3,3,5,2,37,1,20.0
776,15,M,U,GT3,T,3,2,2,0,no,no,no,yes,no,yes,3,4,4,5,4,19,9,20.0
777,16,M,U,GT3,T,2,1,3,1,no,no,yes,yes,yes,yes,4,5,4,5,1,33,1,20.0
778,19,F,R,LE3,T,0,2,1,1,no,yes,yes,no,yes,no,1,5,3,5,3,39,4,16.6
779,17,F,R,GT3,T,4,2,2,1,no,no,yes,yes,no,yes,5,5,4,2,5,50,7,20.0
780,15,F,R,GT3,T,3,0,1,0,no,yes,no,no,yes,no,4,3,2,5,2,33,9,19.51
781,16,F,U,GT3,T,3,2,2,1,no,yes,no,yes,no,no,1,3,2,4,1,1,1,20.0
782,15,F,U,LE3,T,1,3,3,0,no,yes,yes,no,yes,yes,3,2,3,4,5,39,6,20.0
783,15,F,R,LE3,T,2,3,2,0,no,yes,yes,yes,no,yes,2,4,4,2,1,28,10,20.0
784,17,F,R,GT3,T,2,2,3,0,yes,no,no,no,no,no,4,2,5,4,2,17,5,20.0
785,19,M,U,GT3,T,0,2,2,0,no,yes,no,no,yes,yes,4,4,3,3,2,6,3,20.0
786,15,F,U,GT3,T,1,4,3,0,no,yes,yes,no,yes,no,4,3,4,4,2,44,10,20.0
787,16,M,U,LE3,T,3,2,2,0,no,no,yes,yes,yes,no,4,3,2,4,2,20,2,20.0
788,18,F,R,GT3,T,1,2,2,0,no,yes,no,yes,yes,yes,2,5,5,5,1,47,1,20.0
789,15,F,U,GT3,T,1,1,3,1,no,yes,no,yes,yes,yes,3,4,4,5,2,13,2,20.0
790,15,M,U,GT3,T,3,2,1,1,yes,no,yes,yes,yes,no,2,5,4,4,3,12,4,17.14
791,17,F,U,GT3,T,3,3,3,3,no,no,no,no,yes,no,5,4,4,4,3,30,6,20.0
792,19,F,U,LE3,T,0,1,3,1,no,yes,no,no,no,yes,2,5,3,3,0,21,5,20.0
793,18,M,R,GT3,T,3,3,2,0,yes,no,no,no,yes,yes,4,4,3,4,5,2,4,20.0
794,16,F,U,LE3,T,1,0,1,2,no,yes,no,no,yes,no,3,5,5,2,7,18,8,13.72
795,18,F,R,GT3,T,0,2,1,2,no,yes,no,yes,yes,no,3,3,1,5,3,28,7,16.38
796,16,F,R,GT3,T,0,3,4,0,yes,yes,no,yes,yes,no,4,4,4,4,1,4,4,20.0
797,19,M,U,GT3,T,3,2,3,0,no,yes,yes,yes,yes,no,4,4,5,2,3,42,10,20.0
798,16,F,U,GT3,A,1,3,1,3,no,no,yes,no,yes,no,4,3,3,4,1,43,5,15.05
799,17,F,U,LE3,T,0,1,2,0,no,no,no,no,no,no,4,5,5,4,3,6,10,17.91
800,17,F,R,GT3,T,2,3,2,2,no,yes,yes,yes,no,no,4,5,5,4,3,38,5,18.01
801,17,F,U,GT3,T,3,0,3,0,yes,yes,no,yes,yes,no,3,4,4,1,1,9,3,20.0
802,17,M,U,LE3,T,2,4,1,0,yes,no,no,no,yes,no,4,3,2,5,5,20,9,20.0
803,18,M,R,LE3,T,2,1,2,0,no,yes,no,no,yes,no,4,4,3,3,4,45,5,20.0
804,19,F,U,GT3,T,0,4,3,0,no,yes,no,no,yes,no,1,5,1,1,0,30,10,20.0
805,16,F,R,LE3,T,2,2,1,1,no,no,yes,yes,yes,no,4,4,4,2,3,37,2,15.63
806,16,M,U,GT3,T,3,3,2,3,no,no,no,yes,yes,no,2,1,4,4,1,38,4,18.41
807,17,M,U,GT3,T,3,2,4,0,no,no,no,no,yes,yes,3,4,4,2,11,4,4,20.0
808,17,F,U,GT3,T,2,4,3,0,no,yes,yes,no,yes,yes,4,1,3,1,0,38,5,20.0
809,15,M,R,LE3,T,2,1,2,1,yes,no,no,yes,yes,no,5,4,1,4,4,50,8,17.52
810,19,F,U,GT3,T,1,1,1,1,yes,yes,yes,no,yes,yes,5,3,4,4,3,13,5,19.49
811,18,M,R,GT3,A,2,2,1,0,yes,yes,no,no,yes,no,2,4,4,2,3,35,1,17.37
812,16,M,R,LE3,T,0,0,2,0,no,yes,no,yes,no,yes,4,4,5,3,0,30,2,19.16
813,15,M,U,GT3,A,3,1,3,1,yes,yes,yes,yes,no,no,4,1,4,4,1,42,3,20.0
814,15,M,R,GT3,T,4,4,2,1,no,yes,no,yes,yes,yes,2,3,4,3,4,4,3,20.0
815,16,F,U,GT3,T,4,4,3,0,no,yes,no,yes,yes,no,5,3,4,4,7,25,10,20.0
816,18,M,U,LE3,T,4,2,4,0,no,yes,yes,no,yes,no,4,3,4,2,1,31,6,20.0
817,15,M,U,GT3,T,3,4,2,3,no,no,yes,yes,yes,yes,5,3,3,1,0,47,9,13.83
818,15,F,R,LE3,T,3,3,1,1,no,yes,no,no,yes,no,1,5,5,4,2,12,10,16.07
819,19,M,U,LE3,T,2,2,2,0,no,yes,no,no,yes,yes,3,5,4,3,4,15,1,20.0
820,18,M,U,GT3,T,3,3,4,0,no,yes,no,yes,yes,yes,5,5,3,2,2,26,6,20.0
821,15,F,U,GT3,A,2,3,3,1,no,yes,no,yes,yes,no,4,5,1,4,3,10,9,20.0
822,18,M,U,LE3,T,2,4,1,0,no,no,no,no,yes,yes,5,3,3,5,3,12,4,20.0
823,16,F,U,LE3,T,3,2,3,0,no,yes,no,no,no,no,2,3,3,4,1,22,10,20.0
824,17,F,R,LE3,T,2,3,2,0,no,no,no,no,yes,yes,4,3,3,5,3,40,3,20.0
825,15,F,R,LE3,T,2,0,4,0,no,yes,no,yes,yes,no,4,5,2,5,2,21,6,20.0
826,19,F,U,LE3,T,4,1,1,1,no,yes,yes,yes,yes,no,1,4,3,5,4,35,6,20.0
827,16,M,R,LE3,T,0,0,2,0,no,no,yes,no,yes,no,4,3,2,5,4,7,2,19.79
828,18,F,U,GT3,A,2,4,3,1,no,no,no,no,yes,no,4,3,4,4,2,18,5,20.0
829,16,M,R,GT3,T,4,3,2,0,no,yes,yes,yes,yes,no,3,4,3,4,1,27,1,20.0
830,15,M,U,GT3,T,3,3,2,0,no,no,no,no,yes,no,3,4,4,3,3,35,9,20.0
831,18,M,U,GT3,T,3,3,1,0,no,yes,no,yes,yes,no,4,5,2,4,2,47,9,20.0
832,17,M,U,LE3,A,1,2,2,2,no,no,yes,no,yes,yes,4,3,3,5,5,2,3,16.34
833,16,M,R,GT3,T,2,1,2,2,no,no,no,no,yes,no,5,5,3,4,3,32,5,16.13
834,15,M,U,GT3,T,4,2,4,0,no,no,no,yes,yes,yes,3,3,4,4,3,15,3,20.0
835,19,M,U,GT3,T,3,2,2,1,yes,no,no,no,yes,yes,3,4,4,4,7,45,7,20.0
836,18,M,U,GT3,T,3,3,2,1,no,yes,yes,yes,yes,no,5,5,2,4,4,24,1,20.0
837,16,M,U,GT3,T,0,3,3,3,no,no,yes,yes,yes,no,5,5,4,4,2,20,5,17.85
838,16,M,U,GT3,T,0,0,1,0,yes,yes,no,yes,yes,no,1,2,2,4,4,10,6,16.6
839,17,F,R,LE3,T,4,0,2,1,no,yes,no,yes,yes,no,5,3,5,4,3,24,7,20.0
840,17,F,R,GT3,T,2,1,3,0,no,yes,yes,yes,no,yes,2,4,5,4,3,24,3,20.0
841,19,F,U,GT3,T,3,2,3,0,no,yes,yes,no,no,yes,1,3,4,5,6,24,7,20.0
842,19,M,R,GT3,T,0,4,3,3,no,no,no,no,yes,yes,3,4,4,5,2,40,4,19.26
843,15,F,U,GT3,T,3,3,3,0,no,yes,no,yes,no,no,3,5,4,3,0,48,10,20.0
844,15,F,R,LE3,T,4,3,1,0,no,yes,no,no,yes,no,5,2,4,5,3,48,6,20.0
845,19,F,R,GT3,T,3,2,4,0,no,yes,no,no,no,yes,4,4,4,3,3,34,5,20.0
846,19,M,U,GT3,T,1,2,1,1,yes,yes,no,no,yes,no,5,3,5,3,1,41,4,18.66
847,18,M,R,GT3,T,3,1,3,1,no,no,yes,no,yes,no,4,5,4,4,3,40,6,20.0
848,17,M,U,GT3,T,3,4,2,0,no,yes,no,yes,yes,no,4,5,4,3,0,11,3,20.0
849,15,M,U,LE3,A,2,3,4,3,no,no,yes,yes,yes,no,4,4,4,2,2,26,3,18.51
850,17,F,R,GT3,T,4,1,3,0,no,no,no,no,yes,no,5,2,4,4,4,1,5,20.0
851,17,F,U,GT3,T,3,3,3,0,no,no,no,yes,no,no,4,4,4,4,6,30,5,20.0
852,19,F,U,GT3,T,4,2,2,2,no,yes,yes,yes,yes,yes,5,4,2,3,3,43,9,18.54
853,18,F,U,GT3,T,3,3,2,0,no,no,no,yes,yes,yes,5,3,3,4,3,18,4,20.0
854,16,M,R,GT3,T,1,4,3,0,no,yes,no,yes,yes,yes,2,5,2,4,0,26,5,20.0
855,18,M,U,GT3,T,2,3,3,0,no,no,yes,yes,yes,no,4,5,3,4,7,47,9,20.0
856,18,M,U,LE3,T,1,3,1,1,no,yes,no,yes,yes,no,5,4,3,5,3,9,4,19.13
857,17,F,R,GT3,T,4,0,4,0,yes,yes,yes,yes,yes,no,5,4,5,4,4,9,3,20.0
858,18,M,R,GT3,T,3,0,3,2,no,yes,no,no,yes,yes,3,3,4,3,5,1,7,20.0
859,15,M,U,GT3,T,3,1,2,1,yes,no,no,no,yes,no,4,4,4,3,2,7,7,20.0
860,17,F,U,GT3,T,2,0,3,0,yes,yes,yes,yes,yes,no,4,3,3,4,0,44,8,20.0
861,15,F,U,GT3,T,1,3,2,1,no,yes,no,yes,yes,no,3,3,4,4,1,42,4,20.0
862,16,M,U,LE3,A,3,3,2,0,no,yes,yes,yes,yes,no,4,2,4,1,1,16,4,20.0
863,17,M,U,GT3,A,2,1,2,0,no,no,no,yes,no,no,3,3,4,3,2,38,9,20.0
864,16,M,R,LE3,T,1,3,2,1,no,no,no,yes,yes,yes,3,3,3,5,2,11,10,20.0
865,17,M,U,GT3,T,3,1,3,3,no,yes,yes,yes,yes,yes,4,4,3,4,3,25,7,19.52
866,19,M,U,LE3,T,0,2,2,0,no,no,yes,no,yes,yes,4,4,4,4,2,29,3,20.0
867,18,M,U,GT3,T,2,1,3,0,no,yes,no,no,yes,no,4,4,4,5,3,19,9,20.0
868,19,F,R,GT3,T,2,2,3,0,no,yes,no,yes,yes,yes,4,3,5,5,3,18,5,20.0
869,16,F,U,LE3,T,1,2,3,0,no,no,yes,yes,yes,no,3,3,5,4,6,47,4,20.0
870,18,F,R,GT3,T,4,2,1,0,no,yes,no,no,yes,no,3,5,5,4,4,29,1,17.44
871,17,M,U,GT3,T,1,2,3,0,no,yes,yes,no,yes,yes,1,4,4,5,4,16,9,20.0
872,18,F,U,LE3,T,1,4,2,1,yes,yes,yes,no,yes,no,3,5,5,4,1,46,6,20.0
873,15,M,U,GT3,T,1,0,2,0,yes,yes,no,no,yes,yes,4,3,4,3,0,40,2,20.0
874,18,M,U,GT3,T,3,1,2,0,yes,yes,yes,yes,yes,no,5,4,3,3,4,8,7,20.0
875,15,F,U,GT3,T,2,0,2,1,yes,yes,no,yes,yes,no,3,2,3,4,2,34,3,18.56
876,18,M,U,LE3,A,3,3,3,1,no,yes,no,no,yes,yes,2,4,2,5,7,6,6,20.0
877,15,M,U,LE3,T,0,0,2,0,yes,yes,no,yes,yes,no,4,5,1,3,3,45,8,19.7
878,16,F,R,LE3,T,0,3,3,0,yes,yes,no,no,no,no,3,5,2,2,1,45,3,20.0
879,19,F,U,LE3,A,2,3,1,1,yes,yes,no,no,yes,no,5,5,1,5,1,30,5,20.0
880,17,F,R,LE3,A,3,3,2,0,yes,yes,no,no,yes,no,4,3,4,5,4,44,6,20.0
881,18,M,U,GT3,T,4,3,4,0,yes,no,no,yes,yes,yes,3,4,3,3,3,34,1,20.0
882,19,F,U,GT3,T,0,1,3,1,no,yes,no,no,yes,no,3,4,3,4,4,21,10,20.0
883,17,F,U,GT3,T,3,1,2,0,no,no,no,yes,yes,yes,4,4,4,4,3,12,7,20.0
884,17,M,U,GT3,T,4,2,2,0,yes,no,yes,yes,yes,yes,2,3,4,3,2,49,4,20.0
885,15,F,U,LE3,T,2,3,2,0,no,no,no,yes,yes,yes,2,5,5,5,0,6,10,20.0
886,16,F,U,LE3,T,3,1,2,0,no,yes,no,no,yes,yes,3,5,4,2,1,39,7,20.0
887,16,F,U,GT3,T,1,1,3,0,yes,yes,no,no,yes,no,5,3,3,1,3,6,7,20.0
888,19,M,U,LE3,T,4,4,3,3,no,yes,no,yes,yes,yes,4,3,3,3,3,4,5,20.0
889,16,M,U,GT3,T,3,0,2,0,no,no,no,yes,yes,no,1,2,2,3,3,9,8,17.77
890,18,M,R,GT3,T,4,3,4,0,no,yes,no,no,no,no,4,4,2,2,1,5,8,20.0
891,16,M,R,GT3,T,3,3,2,0,no,no,yes,no,yes,no,4,3,3,2,6,10,5,20.0
892,19,F,R,GT3,T,2,2,2,2,yes,no,no,no,no,no,4,5,5,5,2,47,5,19.04
893,16,M,R,GT3,T,4,1,2,0,no,yes,yes,no,no,yes,3,4,1,3,2,8,7,20.0
894,18,M,U,GT3,T,2,1,3,0,no,yes,no,yes,no,no,4,4,2,5,5,23,6,20.0
895,15,F,U,GT3,T,2,3,2,2,no,no,no,no,no,no,5,4,2,4,4,4,4,18.43
896,19,F,R,GT3,A,3,3,2,0,yes,yes,yes,yes,yes,yes,2,1,4,4,4,37,2,20.0
897,15,F,U,GT3,T,3,3,2,0,no,yes,yes,no,yes,no,3,5,3,3,2,7,8,20.0
898,15,M,U,GT3,T,4,4,1,0,no,no,no,no,yes,no,3,4,3,3,8,6,3,20.0
899,15,M,U,GT3,T,1,3,3,0,no,yes,yes,yes,yes,yes,3,5,2,4,5,45,2,20.0
900,17,M,U,GT3,T,3,1,2,0,yes,no,yes,yes,no,yes,4,4,3,4,5,42,10,20.0
901,17,F,U,GT3,T,3,1,1,1,no,no,no,no,no,yes,5,4,2,5,7,15,7,17.04
902,15,F,R,GT3,T,0,3,3,0,no,no,yes,yes,yes,no,5,2,3,5,2,35,10,20.0
903,19,M,U,LE3,T,2,1,4,0,no,yes,no,yes,yes,no,3,4,1,4,2,50,6,20.0
904,18,F,U,GT3,T,2,0,4,0,no,yes,no,no,yes,no,4,4,4,4,3,32,8,20.0
905,18,F,R,GT3,T,2,3,2,0,no,yes,yes,yes,yes,no,4,4,4,5,6,14,6,20.0
906,16,F,U,GT3,T,4,2,1,0,no,yes,yes,no,yes,no,4,4,4,4,2,35,7,20.0
907,19,M,U,LE3,T,3,4,2,2,no,yes,no,yes,yes,no,4,3,3,5,6,11,2,20.0
908,17,F,U,GT3,A,3,3,1,0,no,yes,no,no,no,no,3,5,3,5,6,10,10,20.0
909,15,F,R,GT3,T,4,0,4,1,no,yes,no,yes,yes,no,4,5,1,1,4,17,2,20.0
910,16,M,R,GT3,T,2,4,1,0,yes,yes,no,yes,no,no,4,2,3,3,5,13,6,20.0
911,18,M,U,GT3,T,3,2,2,0,no,no,no,no,yes,no,5,5,3,4,4,34,9,20.0
912,17,F,R,GT3,T,2,2,2,0,no,yes,yes,no,no,no,5,3,3,4,2,45,3,20.0
913,17,F,U,GT3,T,4,2,2,0,no,yes,yes,yes,yes,no,2,4,4,4,2,5,10,20.0
914,15,M,R,GT3,T,1,0,3,0,no,no,yes,yes,no,yes,2,3,4,5,6,48,8,20.0
915,18,M,R,LE3,T,4,2,2,0,no,no,yes,no,yes,yes,5,5,4,3,5,10,5,20.0
916,19,F,R,GT3,T,1,1,1,1,no,yes,no,no,yes,no,4,2,2,3,2,32,6,18.72
917,17,F,U,LE3,T,2,2,2,0,yes,yes,no,no,yes,yes,5,4,4,2,2,12,6,20.0
918,15,F,R,GT3,T,3,2,2,0,no,yes,yes,no,no,no,2,3,1,4,4,13,10,20.0
919,19,F,R,LE3,T,2,3,1,0,yes,no,no,no,yes,no,4,3,4,4,3,21,3,19.04
920,18,M,U,LE3,T,3,3,3,0,no,no,yes,yes,yes,yes,4,4,3,3,3,48,5,20.0
921,17,F,R,LE3,T,2,1,2,0,no,no,no,yes,yes,yes,5,2,2,4,6,33,1,20.0
922,19,F,U,LE3,T,3,2,3,0,no,yes,no,no,yes,yes,2,4,5,2,3,41,2,20.0
923,19,M,R,GT3,T,1,2,4,0,no,yes,no,yes,no,yes,3,5,4,2,4,48,10,20.0
924,19,F,U,GT3,T,0,1,4,1,yes,yes,no,yes,yes,no,4,5,3,4,4,47,3,20.0
925,17,M,R,GT3,T,2,3,4,2,yes,no,yes,yes,yes,no,5,5,1,4,4,50,4,20.0
926,17,F,U,LE3,T,2,3,2,0,no,no,no,yes,no,no,5,3,3,4,4,32,9,20.0
927,16,F,U,LE3,A,1,1,1,0,no,no,no,yes,yes,no,5,3,5,5,5,12,1,16.74
928,18,M,U,LE3,T,2,2,2,2,yes,yes,no,yes,no,no,5,4,4,5,0,46,3,20.0
929,15,M,U,LE3,T,2,1,3,0,no,yes,no,no,yes,no,1,1,5,3,3,35,3,20.0
930,19,F,U,GT3,T,0,3,4,0,no,yes,no,yes,yes,no,1,5,2,4,1,36,6,20.0
931,16,F,U,LE3,T,3,1,3,0,no,no,no,yes,yes,no,2,2,4,4,3,38,5,20.0
932,15,F,U,GT3,T,4,4,1,0,no,no,no,yes,yes,yes,3,5,4,5,10,48,3,20.0
933,16,M,U,LE3,T,1,3,4,0,no,yes,yes,no,yes,yes,5,2,3,5,3,28,4,20.0
934,17,F,U,LE3,T,3,2,2,0,no,yes,no,yes,yes,yes,5,5,1,3,3,13,7,20.0
935,19,M,R,GT3,T,3,3,1,0,no,yes,no,no,yes,yes,3,3,4,3,2,12,3,20.0
936,15,M,U,GT3,T,2,4,2,0,yes,yes,no,no,yes,no,4,1,4,4,2,22,9,20.0
937,15,F,R,LE3,T,3,3,1,1,no,no,yes,yes,no,yes,5,4,4,4,1,44,8,17.27
938,15,M,R,LE3,A,2,1,2,0,no,yes,no,yes,yes,no,4,3,4,3,4,2,2,20.0
939,15,F,U,GT3,T,3,2,2,0,no,no,yes,yes,yes,no,2,4,4,2,4,29,5,20.0
940,15,F,U,LE3,T,0,3,2,0,no,yes,no,no,no,no,4,4,4,4,5,13,4,19.14
941,16,F,R,LE3,T,3,3,3,1,yes,no,no,no,yes,no,4,2,2,3,6,35,5,20.0
942,19,F,U,GT3,T,3,3,3,1,yes,yes,no,no,yes,yes,4,5,3,3,2,13,3,20.0
943,17,F,U,GT3,T,0,4,3,1,no,no,no,yes,no,no,4,4,4,2,2,34,10,20.0
944,17,M,U,GT3,T,2,4,2,0,no,yes,yes,no,no,yes,1,4,5,3,2,19,1,20.0
945,17,M,R,GT3,T,4,4,3,1,no,yes,yes,yes,yes,no,5,4,1,4,2,9,8,20.0
946,17,F,U,GT3,T,2,0,4,1,no,yes,no,yes,yes,no,4,4,3,4,1,31,9,20.0
947,16,F,U,GT3,T,3,3,1,0,no,yes,yes,no,yes,no,4,3,3,1,2,33,8,20.0
948,18,M,R,GT3,T,4,3,2,0,no,yes,no,no,yes,no,5,3,2,2,4,27,4,20.0
949,19,M,R,GT3,T,3,3,2,0,no,yes,yes,yes,yes,no,3,4,3,3,4,45,2,20.0
950,15,M,U,LE3,A,3,3,1,1,no,no,no,yes,yes,yes,3,3,4,4,3,2,4,18.2
951,18,M,U,GT3,T,3,1,3,0,no,yes,no,yes,yes,yes,5,3,1,2,2,15,9,20.0
952,17,F,R,GT3,T,4,3,3,0,no,no,yes,yes,yes,no,3,4,4,4,2,19,10,20.0
953,18,F,U,GT3,T,2,3,1,2,yes,no,yes,yes,yes,no,5,4,4,2,2,31,9,16.03
954,19,M,U,GT3,A,2,0,3,1,no,yes,no,no,yes,no,3,1,5,3,1,16,5,20.0
955,15,F,U,GT3,T,2,2,3,2,yes,no,no,no,yes,yes,1,3,2,3,2,43,5,19.32
956,15,M,R,LE3,T,4,1,4,3,no,yes,no,no,yes,no,4,3,4,2,3,15,10,20.0
957,19,F,U,GT3,T,3,2,2,0,yes,yes,no,no,yes,no,3,2,3,4,2,6,3,20.0
958,19,M,R,LE3,T,0,0,4,1,no,yes,no,no,yes,no,5,3,3,4,3,14,6,20.0
959,17,F,R,GT3,T,4,2,2,0,no,no,yes,no,yes,no,4,2,4,5,5,27,7,20.0
960,15,M,U,LE3,T,2,3,2,2,no,yes,no,no,yes,no,5,5,4,2,5,38,10,18.34
961,18,M,U,GT3,A,0,3,1,0,yes,yes,yes,yes,yes,yes,5,4,1,2,1,19,9,20.0
962,16,F,U,LE3,T,3,3,1,3,yes,yes,yes,no,yes,no,3,2,5,3,3,37,7,16.3
963,16,M,U,GT3,T,2,3,3,1,no,no,no,no,yes,yes,5,1,4,5,6,43,3,20.0
964,19,F,U,GT3,T,4,1,2,1,yes,yes,yes,no,yes,yes,4,4,4,3,3,4,7,20.0
965,17,F,R,LE3,T,1,1,2,0,no,no,yes,no,yes,no,4,3,4,4,3,26,1,20.0
966,16,M,U,GT3,A,3,4,1,0,no,no,yes,yes,yes,no,5,4,3,3,1,9,2,20.0
967,15,F,R,GT3,T,3,1,3,1,no,no,no,no,yes,no,4,5,4,2,2,41,4,20.0
968,19,F,U,LE3,T,0,4,1,0,no,no,no,yes,yes,no,4,4,3,5,0,49,7,20.0
969,18,F,U,GT3,T,4,3,3,1,no,no,no,no,yes,no,4,3,5,4,2,40,9,20.0
970,19,F,U,LE3,T,3,3,1,0,yes,yes,no,yes,no,yes,3,4,2,5,4,15,5,20.0
971,18,F,U,GT3,T,2,4,1,1,yes,yes,no,yes,yes,no,3,5,3,4,5,41,8,20.0
972,19,M,R,GT3,T,2,0,2,0,yes,yes,yes,yes,yes,yes,4,4,4,4,6,37,7,20.0
973,19,F,U,GT3,T,4,2,2,1,yes,yes,no,no,no,no,3,4,3,2,6,4,5,20.0
974,19,F,U,GT3,A,2,3,2,1,yes,yes,yes,yes,no,yes,2,3,3,4,6,26,3,20.0
975,18,F,U,LE3,T,1,2,2,0,no,yes,yes,no,yes,no,1,3,3,3,3,18,3,20.0
976,18,F,U,LE3,A,1,4,4,0,no,yes,yes,yes,yes,no,4,4,5,4,3,41,6,20.0
977,19,F,U,GT3,T,2,0,3,0,no,no,no,no,yes,yes,4,5,3,4,5,35,10,20.0
978,16,M,U,GT3,T,3,3,1,0,no,yes,yes,no,yes,no,5,4,3,5,2,41,4,20.0
979,17,F,R,GT3,T,2,3,2,0,no,no,yes,yes,yes,yes,4,4,2,4,4,41,3,20.0
980,17,M,U,GT3,T,1,3,3,1,no,yes,yes,yes,yes,yes,4,3,3,4,4,29,4,20.0
981,17,M,R,GT3,T,1,2,2,0,yes,no,yes,no,yes,yes,4,3,3,2,4,24,3,20.0
982,18,M,U,GT3,T,2,2,1,0,no,no,no,no,yes,no,4,4,4,3,5,4,10,16.8
983,18,M,U,GT3,T,4,3,3,0,yes,yes,no,no,yes,no,4,3,2,1,4,21,6,20.0
984,16,F,U,GT3,T,2,1,3,0,yes,yes,no,yes,no,no,5,4,2,4,6,39,7,20.0
985,17,M,U,GT3,T,4,3,2,0,no,yes,yes,yes,yes,no,5,3,3,5,3,7,4,20.0
986,17,M,U,LE3,T,2,3,1,3,no,yes,yes,no,yes,no,5,4,3,3,0,23,3,13.76
987,19,F,U,GT3,T,1,3,1,2,no,no,no,yes,yes,no,5,5,3,2,2,40,3,16.45
988,18,F,U,GT3,T,4,3,3,0,yes,no,yes,yes,yes,no,4,4,4,4,5,21,3,20.0
989,17,F,U,GT3,T,2,1,2,0,no,yes,no,yes,yes,no,4,3,3,5,1,1,9,20.0
990,16,M,U,LE3,T,3,3,2,1,no,yes,yes,no,no,no,4,4,3,4,2,41,3,20.0
991,16,F,R,GT3,A,4,4,2,0,no,yes,no,no,no,yes,4,5,4,1,7,25,3,20.0
992,17,F,U,GT3,T,0,2,2,0,no,yes,yes,yes,yes,no,5,4,2,5,2,31,8,20.0
993,18,M,U,GT3,T,0,4,4,0,no,no,no,yes,yes,no,4,1,4,5,5,44,4,20.0
994,16,F,U,LE3,T,3,2,3,0,yes,yes,no,yes,yes,yes,5,1,3,2,4,38,7,20.0
995,19,F,U,LE3,T,2,1,3,3,no,yes,no,yes,yes,no,3,3,3,5,2,45,3,20.0
996,16,F,U,GT3,T,1,2,1,1,no,yes,yes,yes,yes,yes,5,3,4,4,2,5,8,19.97
997,15,F,U,GT3,T,0,4,1,0,no,yes,no,no,yes,yes,4,5,2,4,1,31,3,19.24
998,15,M,U,GT3,A,0,2,2,0,no,no,no,yes,yes,yes,4,5,5,4,0,1,5,18.11
999,18,F,U,GT3,T,3,4,1,1,no,yes,yes,yes,yes,no,3,3,4,5,2,30,1,20.0
1000,17,F,U,LE3,T,1,4,4,1,no,no,yes,no,yes,no,5,3,4,4,3,18,5,20.0
